RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,ICESArea,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,Cal_Distance,Cal_DoorSpread,Cal_WingSpread,BeamWidth,DSflag,WSflag,DistanceFlag,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,DateofCalculation
HH,NS-IBTS,1,NO,58G2,GOV,110,D,P,60043,144,2024,2,14,1215,-9,30,D,60.7463,1.2630,60.7792,1.2458,,-9,147,V,-9,1,1,R,3.5,-9,-9,3773,380,-9,-9,4.5,1075,103.7,19.6,-9,-9,-9,338,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3773,103.7,19.6,-9,O,O,O,0.39126,0.0739508,-9,20252103
HH,NS-IBTS,1,NO,58G2,GOV,110,D,P,60044,145,2024,2,15,732,-9,30,D,60.3762,2.5997,60.4097,2.5887,,-9,86,V,-9,1,1,R,3.6,-9,-9,3787,280,-9,-9,4.5,1075,97,19.8,-9,-9,-9,350,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3787,97,19.8,-9,O,O,O,0.367339,0.0749826,-9,20252103
HH,NS-IBTS,1,NO,58G2,GOV,110,D,P,60045,146,2024,2,15,937,-9,30,D,60.6200,2.5975,60.6475,2.5615,,-9,114,V,-9,1,1,R,3.6,-9,-9,3647,320,-9,-9,4.5,1075,97.4,19.9,-9,-9,-9,325,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3647,97.4,19.9,-9,O,O,O,0.355218,0.0725753,-9,20252103
HH,NS-IBTS,1,NO,58G2,GOV,110,D,P,60046,147,2024,2,15,1146,-9,30,D,60.7840,2.6865,60.7618,2.7368,,-9,124,V,-9,1,1,R,3.5,-9,-9,3691,340,-9,-9,4.5,1075,100.5,20,-9,-9,-9,138,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3691,100.5,20,-9,O,O,O,0.370945,0.07382,-9,20252103
HH,NS-IBTS,1,NO,58G2,GOV,110,D,P,60047,148,2024,2,15,1405,-9,30,D,60.6272,3.0463,60.5958,3.0712,,-9,166,V,-9,1,1,R,3.5,-9,-9,3750,424,-9,-9,4.5,1075,105.5,20.9,-9,-9,-9,154,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3750,105.5,20.9,-9,O,O,O,0.395625,0.078375,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60205,242,2023,7,20,443,-9,30,D,58.4485,3.8522,58.4222,3.8872,,-9,154,V,-9,1,1,R,4.2,-9,-9,3687,380,-9,-9,4.4,1075,82.8,-9,-9,-9,-9,-9,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3687,82.8,-9,-9,O,O,O,0.305284,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60206,243,2023,7,20,849,-9,30,D,58.1778,4.5645,58.1937,4.5172,,-9,193,V,-9,1,1,R,3.8,-9,-9,3300,430,-9,-9,4.4,1075,89.4,-9,-9,-9,-9,-9,3.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3300,89.4,-9,-9,O,O,O,0.29502,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60207,244,2023,7,20,1240,-9,30,D,57.7048,4.7370,57.6702,4.7253,,-9,90,V,-9,1,1,R,4,-9,-9,3926,275,-9,-9,4.4,1075,76.7,-9,-9,-9,-9,-9,4.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3926,76.7,-9,-9,O,O,O,0.301124,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60208,245,2023,7,20,1635,-9,30,D,57.6340,5.5215,57.614,5.4745,,-9,112,V,-9,1,1,R,4.4,-9,-9,3630,265,-9,-9,4.4,1075,76,-9,-9,-9,-9,-9,3.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3630,76,-9,-9,O,O,O,0.27588,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60210,247,2023,7,21,348,-9,16,D,57.6488,6.3410,57.655,6.312,,-9,153,V,-9,1,1,R,3.8,-9,-9,1871,380,-9,-9,4.4,1075,84.6,-9,-9,-9,-9,-9,3.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1871,84.6,-9,-9,O,O,O,0.158287,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60211,248,2023,7,21,637,-9,24,D,57.3482,6.3050,57.3537,6.2627,,-9,77,V,-9,1,1,R,4.2,-9,-9,2637,220,-9,-9,4.4,1075,73.1,-9,-9,-9,-9,-9,3.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2637,73.1,-9,-9,O,O,O,0.192765,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60212,249,2023,7,21,918,-9,30,D,57.1628,5.8447,57.1778,5.7892,,-9,52,V,-9,1,1,R,3.9,-9,-9,3756,150,-9,-9,4.4,1075,66.2,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3756,66.2,-9,-9,O,O,O,0.248647,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60213,250,2023,7,21,1344,-9,30,D,57.2643,4.7150,57.2767,4.6592,,-9,57,V,-9,1,1,R,4.2,-9,-9,3645,160,-9,-9,4.4,1075,65.6,-9,-9,-9,-9,-9,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3645,65.6,-9,-9,O,O,O,0.239112,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60214,251,2023,7,21,1757,-9,30,D,57.2498,3.5470,57.2502,3.4842,,-9,62,V,-9,1,1,R,4.4,-9,-9,3798,155,-9,-9,4.4,1075,62.8,-9,-9,-9,-9,-9,4.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3798,62.8,-9,-9,O,O,O,0.238514,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60215,252,2023,7,22,319,-9,30,D,57.6632,3.5707,57.6852,3.5233,,-9,65,V,-9,1,1,R,4.1,-9,-9,3745,175,-9,-9,4.4,1075,66.2,-9,-9,-9,-9,323,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3745,66.2,-9,-9,O,O,O,0.247919,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60216,253,2023,7,22,646,-9,30,D,57.7383,2.7368,57.7623,2.6923,,-9,67,V,-9,1,1,R,4.1,-9,-9,3765,185,-9,-9,4.4,1075,66.1,-9,-9,-9,-9,308,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3765,66.1,-9,-9,O,O,O,0.248866,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60217,254,2023,7,22,1042,-9,30,D,57.2735,2.6267,57.2727,2.5652,,-9,80,V,-9,1,1,R,4.1,-9,-9,3721,210,-9,-9,4.4,1075,68.8,-9,-9,-9,-9,262,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3721,68.8,-9,-9,O,O,O,0.256005,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60218,255,2023,7,22,1425,-9,30,D,57.4342,1.7215,57.4518,1.6692,,-9,94,V,-9,1,1,R,4,-9,-9,3723,235,-9,-9,4.4,1075,69.4,-9,-9,-9,-9,303,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3723,69.4,-9,-9,O,O,O,0.258376,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60219,256,2023,7,22,1726,-9,30,D,57.7488,1.2675,57.7807,1.2873,,-9,84,V,-9,1,1,R,3.9,-9,-9,3741,215,-9,-9,4.4,1075,68.8,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3741,68.8,-9,-9,O,O,O,0.257381,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60220,257,2023,7,23,329,-9,31,D,57.7423,0.4452,57.7737,0.4627,,-9,111,V,-9,1,1,R,2.8,-9,-9,3641,250,-9,-9,4.4,1075,80.5,-9,-9,-9,-9,15,3.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3641,80.5,-9,-9,O,O,O,0.2931,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60221,258,2023,7,23,711,-9,27,D,58.2217,0.5692,58.2337,0.6225,,-9,150,V,-9,1,1,R,3.5,-9,-9,3411,345,-9,-9,4.4,1075,82,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3411,82,-9,-9,O,O,O,0.279702,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60222,259,2023,7,23,1058,-9,30,D,58.2937,1.5372,58.3277,1.547,,-9,108,V,-9,1,1,R,3.6,-9,-9,3832,275,-9,-9,4.4,1075,76.9,-9,-9,-9,-9,15,4.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3832,76.9,-9,-9,O,O,O,0.294681,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60223,260,2023,7,23,1345,-9,30,D,58.3310,2.0740,58.356,2.1167,,-9,79,V,-9,1,1,R,3.9,-9,-9,3748,215,-9,-9,4.4,1075,70.5,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3748,70.5,-9,-9,O,O,O,0.264234,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60224,261,2023,7,23,1800,-9,30,D,58.8908,2.3608,58.923,2.3578,,-9,113,V,-9,1,1,R,3.8,-9,-9,3578,282,-9,-9,4.4,1075,77.6,-9,-9,-9,-9,-9,3.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3578,77.6,-9,-9,O,O,O,0.277653,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60225,262,2023,7,24,314,-9,31,D,58.7565,1.6090,58.7878,1.6187,,-9,110,V,-9,1,1,R,3.7,-9,-9,3548,270,-9,-9,4.4,1075,77.2,-9,-9,-9,-9,6,3.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3548,77.2,-9,-9,O,O,O,0.273906,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60226,263,2023,7,24,650,-9,30,D,58.8295,0.8548,58.7992,0.8258,,-9,124,V,-9,1,1,R,4.1,-9,-9,3784,300,-9,-9,4.4,1075,83.1,-9,-9,-9,-9,212,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3784,83.1,-9,-9,O,O,O,0.31445,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60227,264,2023,7,27,1422,-9,30,D,59.7222,0.6218,59.691,0.6443,,-9,123,V,-9,1,1,R,4,-9,-9,3693,275,-9,-9,4.4,1075,79.8,-9,-9,-9,-9,163,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3693,79.8,-9,-9,O,O,O,0.294701,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60228,265,2023,7,27,1740,-9,30,D,59.3335,0.5100,59.2998,0.5213,,-9,131,V,-9,1,1,R,4.1,-9,-9,3806,290,-9,-9,4.4,1075,76.6,-9,-9,-9,-9,172,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3806,76.6,-9,-9,O,O,O,0.29154,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60229,266,2023,7,28,429,-9,30,D,59.2848,1.1100,59.2907,1.1752,,-9,104,V,-9,1,1,R,4.8,-9,-9,3776,250,-9,-9,4.4,1075,76.1,-9,-9,-9,-9,81,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3776,76.1,-9,-9,O,O,O,0.287354,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60230,267,2023,7,28,812,-9,31,D,59.7277,1.3612,59.7588,1.3705,,-9,108,V,-9,1,1,R,3.8,-9,-9,3500,270,-9,-9,4.4,1075,73.7,-9,-9,-9,-9,9,3.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3500,73.7,-9,-9,O,O,O,0.25795,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60231,268,2023,7,28,1247,-9,30,D,59.7495,2.4227,59.7213,2.3887,,-9,115,V,-9,1,1,R,3.8,-9,-9,3671,300,-9,-9,4.4,1075,73.8,-9,-9,-9,-9,202,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3671,73.8,-9,-9,O,O,O,0.27092,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60232,269,2023,7,28,1617,-9,30,D,59.3323,2.3712,59.3022,2.3492,,-9,127,V,-9,1,1,R,4.4,-9,-9,3576,265,-9,-9,4.4,1075,77.9,-9,-9,-9,-9,202,3.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3576,77.9,-9,-9,O,O,O,0.27857,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60233,270,2023,7,29,429,-9,30,D,58.7012,3.6168,58.6692,3.6285,,-9,172,V,-9,1,1,R,3.9,-9,-9,3634,320,-9,-9,4.4,1075,79.7,-9,-9,-9,-9,168,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3634,79.7,-9,-9,O,O,O,0.28963,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60234,271,2023,7,29,703,-9,30,D,58.8537,3.3835,58.887,3.3833,,-9,129,V,-9,1,1,R,4.2,-9,-9,3713,300,-9,-9,4.4,1075,80,-9,-9,-9,-9,355,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3713,80,-9,-9,O,O,O,0.29704,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60235,272,2023,7,29,1036,-9,30,D,59.2777,3.1418,59.3113,3.1378,,-9,142,V,-9,1,1,R,3.7,-9,-9,3748,365,-9,-9,4.4,1075,77.9,-9,-9,-9,-9,353,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3748,77.9,-9,-9,O,O,O,0.291969,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60236,273,2023,7,29,1418,-9,30,D,59.7722,3.1210,59.8048,3.1208,,-9,134,V,-9,1,1,R,4.2,-9,-9,3628,280,-9,-9,4.4,1075,80.1,-9,-9,-9,-9,-9,3.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3628,80.1,-9,-9,O,O,O,0.290603,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60237,274,2023,7,29,1707,-9,30,D,60.1553,3.1032,60.1878,3.1023,,-9,130,V,-9,1,1,R,4.1,-9,-9,3628,285,-9,-9,4.4,1075,80,-9,-9,-9,-9,2,3.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3628,80,-9,-9,O,O,O,0.29024,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60238,275,2023,7,30,403,-9,30,D,60.2775,2.6098,60.25,2.5762,,-9,99,V,-9,1,1,R,4.2,-9,-9,3593,220,-9,-9,4.4,1075,74.5,-9,-9,-9,-9,208,3.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3593,74.5,-9,-9,O,O,O,0.267678,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60239,276,2023,8,1,419,-9,30,D,60.6117,3.0627,60.6403,3.0352,,-9,165,V,-9,1,1,R,4.5,-9,-9,3537,340,-9,-9,4.4,1075,83.2,-9,-9,-9,-9,338,3.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3537,83.2,-9,-9,O,O,O,0.294278,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60240,277,2023,8,1,802,-9,26,D,60.7895,2.2633,60.8143,2.2935,,-9,127,V,-9,1,1,R,3.8,-9,-9,3210,285,-9,-9,4.4,1075,79.3,-9,-9,-9,-9,27,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3210,79.3,-9,-9,O,O,O,0.254553,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60241,278,2023,8,1,1028,-9,31,D,61.0212,2.4478,61.05,2.4145,,-9,132,V,-9,1,1,R,3.8,-9,-9,3689,310,-9,-9,4.4,1075,85.1,-9,-9,-9,-9,343,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3689,85.1,-9,-9,O,O,O,0.313934,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60242,279,2023,8,1,1457,-9,30,D,61.1835,1.3010,61.2134,1.2683,,-9,149,V,-9,1,1,R,4.4,-9,-9,3773,320,-9,-9,4.4,1075,79,-9,-9,-9,-9,337,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3773,79,-9,-9,O,O,O,0.298067,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60243,280,2023,8,2,418,-9,30,D,61.2093,-0.2686,61.2426,-0.2681,,-9,161,V,-9,1,1,R,4.2,-9,-9,3706,340,-9,-9,4.4,1075,82.3,-9,-9,-9,-9,7,3.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3706,82.3,-9,-9,O,O,O,0.305004,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60244,281,2023,8,2,814,-9,31,D,61.1581,0.6267,61.1302,0.679,,-9,150,V,-9,1,1,R,3.8,-9,-9,4204,370,-9,-9,4.4,1075,83.9,-9,-9,-9,-9,145,4.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4204,83.9,-9,-9,O,O,O,0.352716,-9,-9,20252103
HH,NS-IBTS,3,NO,58UO,GOV,60,S,P,60245,282,2023,8,2,1145,-9,30,D,60.7156,0.8472,60.6788,0.8466,,-9,152,V,-9,1,1,R,3.5,-9,-9,4110,350,-9,-9,4.4,1075,79.5,-9,-9,-9,-9,176,4.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4110,79.5,-9,-9,O,O,O,0.326745,-9,-9,20252103
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,2,1,2023,8,17,1056,-9,30,D,57.7395,9.1703,57.7247,9.1139,,-9,90,V,1,1,1,R,3.9,-9,-9,3743,350,20,2,4.5,1250,74.4,21.2,172,-9,-9,240,4.1,5.2,48,0.4,252,0,126,3,-9,-9,16.2,8.1,33,35,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3743,74.4,21.2,-9,O,O,O,0.278479,0.0793516,-9,20241202
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,4,2,2023,8,17,1341,-9,30,D,57.4871,9.1243,57.4873,9.0621,,-9,20,V,3,1,1,R,4.8,-9,-9,3721,180,20,2,4.5,1250,62.1,19.3,172,-9,-9,269,4.1,3.9,258,0.1,259,0.1,36,5,-9,-9,15.7,15.5,32.93,32.98,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3721,62.1,19.3,-9,O,O,O,0.231074,0.0718153,-9,20241202
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,9,3,2023,8,18,442,-9,30,D,57.5717,8.5267,57.5568,8.4714,,-9,104,V,8,1,1,R,5.5,-9,-9,3695,435,20,2,4.5,1250,73.6,21.4,172,-9,-9,245,4,5,86,0.3,71,0,84,5,-9,-9,15.7,7.9,32.5,35,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3695,73.6,21.4,-9,O,O,O,0.271952,0.079073,-9,20241202
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,11,4,2023,8,18,738,-9,30,D,57.3155,8.4911,57.2828,8.4751,,-9,30,V,10,1,1,R,6.2,-9,-9,3800,240,20,2,4.5,1250,65,21.3,172,-9,-9,205,4.1,3.8,231,0.2,226,0.2,53,6,-9,-9,15.8,15.4,32.93,32.94,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3800,65,21.3,-9,O,O,O,0.247,0.08094,-9,20241202
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,12,5,2023,8,18,1041,-9,30,D,57.1390,7.7891,57.1389,7.7273,,-9,44,V,13,1,1,R,5.1,-9,-9,3761,290,20,2,4.5,1250,68.9,21.5,172,-9,-9,270,4,4.3,156,0.2,138,0.2,61,7,-9,-9,15.9,11,32.82,34.11,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3761,68.9,21.5,-9,O,O,O,0.259133,0.0808615,-9,20241202
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,14,6,2023,8,18,1357,-9,30,D,56.8612,7.3032,56.8273,7.297,,-9,30,V,15,1,1,R,4.8,-9,-9,3789,220,20,2,4.5,1250,68.1,20.7,172,-9,-9,186,4.1,4,230,0.2,234,0.2,54,9,-9,-9,16,14,33.13,33.69,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3789,68.1,20.7,-9,O,O,O,0.258031,0.0784323,-9,20241202
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,21,7,2023,8,19,432,-9,30,D,56.3054,7.1877,56.3051,7.2465,,-9,33,V,20,1,1,R,5.2,-9,-9,3632,240,20,2,4.5,1250,66.5,19.6,172,-9,-9,91,3.9,4.2,323,0.1,328,0.1,112,11,-9,-9,16.6,15.4,34.4,33.5,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3632,66.5,19.6,-9,O,O,O,0.241528,0.0711872,-9,20241202
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,22,8,2023,8,19,722,-9,30,D,56.0639,7.1873,56.0549,7.1296,,-9,29,V,23,1,1,R,4.3,-9,-9,3719,220,20,2,4.5,1250,68.3,20.9,172,-9,-9,255,4,4.3,155,0.2,273,0,126,10,-9,-9,17,16.4,33.27,33.52,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3719,68.3,20.9,-9,O,O,O,0.254008,0.0777271,-9,20241202
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,24,9,2023,8,19,1020,-9,30,D,56.1839,6.6163,56.1832,6.5572,,-9,41,V,26,1,1,R,5.3,-9,-9,3663,250,20,2,4.5,1250,71,20.6,172,-9,-9,269,4,4.6,135,0.1,182,0.1,134,10,-9,-9,15.9,12.5,33.5,33.7,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3663,71,20.6,-9,O,O,O,0.260073,0.0754578,-9,20241202
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,27,10,2023,8,19,1306,-9,30,D,56.1485,6.1044,56.1432,6.0469,,-9,44,V,28,1,1,R,5.2,-9,-9,3684,270,20,2,4.5,1250,73.9,21.3,172,-9,-9,265,4,4.3,260,0.1,238,0.1,127,10,-9,-9,16.8,12.9,34,33.98,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3684,73.9,21.3,-9,O,O,O,0.272248,0.0784692,-9,20241202
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,34,11,2023,8,20,429,-9,30,D,56.2838,5.3179,56.2937,5.259,,-9,55,V,33,1,1,R,5,-9,-9,3802,280,20,2,4.5,1250,71.3,21.5,172,-9,-9,287,4.1,4,287,0.1,291,0.2,195,6,-9,-9,16.1,10.1,34.08,34.67,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,3802,71.3,21.5,-9,O,O,O,0.271083,0.081743,-9,20241202
